,Наименование,Марка стали,Длина,"Цена за 1т, руб. с НДС","Цена за 1т, руб. с НДС.1",Поставщик,Поставщик.1,Город,Размер,Подраздел,Раздел
0,Блюм 240,,,звоните,,Металлинвест Екб (343) 537-04-78,,Екатеринбург,240,Блюм,Металлопрокат
