,Наименование,Марка стали,"Цена за 1шт., руб. с НДС",Поставщик,Поставщик.1,Город,Размер,Подраздел,Раздел
0,Заглушка фланцевая оцинк. 80 исп.1 160кгс/см2 (16МПа) (1-80-16) АТК 24.200.02-90,ст20,1 139.04,Армасети Нск (383) 209-56-40,,Новосибирск,80,Заглушка фланцевая оцинк.,Металлопрокат
0,Заглушка фланцевая оцинк. 100 исп.1 160кгс/см2 (16МПа) (1-100-16) АТК 24.200.02-90,ст20,1 393.80,Армасети Нск (383) 209-56-40,,Новосибирск,100,Заглушка фланцевая оцинк.,Металлопрокат
