,Наименование,Марка стали,"Цена за 1шт., руб. с НДС",Поставщик,Поставщик.1,Город,Размер,Подраздел,Раздел
10,Кран шаровый 50 40кгс/см2 (4МПа) привар LD КШ.Ц.П.050.040.03 С/П,09Г2С,2 659.58,Армасети Нск (383) 209-56-40,,Новосибирск,50,Кран шаровый,Металлопрокат
11,Кран шаровый 50 40кгс/см2 (4МПа) привар LD КШ.Ц.П.050.040.02,ст20,2 663.00,Армасети Екб (343) 226-09-76,,Екатеринбург,50,Кран шаровый,Металлопрокат
12,Кран шаровый 50 40кгс/см2 (4МПа) привар LD КШ.Ц.П.050.040.02,ст20,2 663.00,Армасети Нск (383) 209-56-40,,Новосибирск,50,Кран шаровый,Металлопрокат
13,Кран шаровый 50 40кгс/см2 (4МПа) фланцевый LD КШ.Ц.Ф.050.040.02 С/П,ст20,2 925.00,Армасети Екб (343) 226-09-76,,Екатеринбург,50,Кран шаровый,Металлопрокат
14,Кран шаровый 50 40кгс/см2 (4МПа) фланцевый LD КШ.Ц.Ф.050.040.02 С/П,ст20,2 925.00,Армасети Нск (383) 209-56-40,,Новосибирск,50,Кран шаровый,Металлопрокат
15,Кран шаровый 50 40кгс/см2 (4МПа) фланц. LD КШ.Ц.Ф.050.040.02,ст20,3 292.00,Армасети Екб (343) 226-09-76,,Екатеринбург,50,Кран шаровый,Металлопрокат
16,Кран шаровый 50 40кгс/см2 (4МПа) фланц. LD КШ.Ц.Ф.050.040.02,ст20,3 292.00,Армасети Нск (383) 209-56-40,,Новосибирск,50,Кран шаровый,Металлопрокат
17,Кран шаровый 50 40кгс/см2 (4МПа) фланцевый LD КШ.Ц.Ф 050.040.03 С/П,09Г2С,4 077.92,Армасети Екб (343) 226-09-76,,Екатеринбург,50,Кран шаровый,Металлопрокат
18,Кран шаровый 50 40кгс/см2 (4МПа) фланцевый LD КШ.Ц.Ф 050.040.03 С/П,09Г2С,4 077.92,Армасети Нск (383) 209-56-40,,Новосибирск,50,Кран шаровый,Металлопрокат
19,Кран шаровый 50 40кгс/см2 (4МПа) фланц. ГАЗ LD,ст20,4 573.00,Армасети Екб (343) 226-09-76,,Екатеринбург,50,Кран шаровый,Металлопрокат
20,Кран шаровый 50 40кгс/см2 (4МПа) фланц. ГАЗ LD,ст20,4 573.00,Армасети Нск (383) 209-56-40,,Новосибирск,50,Кран шаровый,Металлопрокат
21,Кран шаровый 50 40кгс/см2 (4МПа) LD REGULA КШ.Ц.П. 050.040.02 привар,,10 160.70,Армасети Екб (343) 226-09-76,,Екатеринбург,50,Кран шаровый,Металлопрокат
22,Кран шаровый 50 40кгс/см2 (4МПа) LD REGULA КШ.Ц.Ф. 050.040.02 фланцевый,,11 146.30,Армасети Екб (343) 226-09-76,,Екатеринбург,50,Кран шаровый,Металлопрокат
23,Кран шаровый 50 40кгс/см2 (4МПа) фланцевый пар Naval NAVAL,,23 870.88,Армасети Нск (383) 209-56-40,,Новосибирск,50,Кран шаровый,Металлопрокат
24,Кран шаровый 50 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
25,Кран шаровый 50 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
26,Кран шаровый 50 16кгс/см2 (1.6МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
27,Кран шаровый 50 16кгс/см2 (1.6МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
28,Кран шаровый 50 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
29,Кран шаровый 50 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
30,Кран шаровый 50 25кгс/см2 (2.5МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
31,Кран шаровый 50 25кгс/см2 (2.5МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
32,Кран шаровый 50 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
33,Кран шаровый 50 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
34,Кран шаровый 50 40кгс/см2 (4МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
35,Кран шаровый 50 40кгс/см2 (4МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
36,Кран шаровый 50 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
37,Кран шаровый 50 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
38,Кран шаровый 50 63кгс/см2 (6.3МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
39,Кран шаровый 50 63кгс/см2 (6.3МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
40,Кран шаровый 50 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
41,Кран шаровый 50 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
42,Кран шаровый 50 100кгс/см2 (10МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
43,Кран шаровый 50 100кгс/см2 (10МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
44,Кран шаровый 50 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
45,Кран шаровый 50 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
46,Кран шаровый 50 160кгс/см2 (16МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
47,Кран шаровый 50 160кгс/см2 (16МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,50,Кран шаровый,Металлопрокат
0,Кран шаровый 65 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.065.025.02 С/П,ст20,2 663.00,Армасети Мск (495) 137-58-03,,Москва,65,Кран шаровый,Металлопрокат
1,Кран шаровый 65 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.065.025.02 С/П,ст20,2 663.00,Армасети Екб (343) 226-09-76,,Екатеринбург,65,Кран шаровый,Металлопрокат
2,Кран шаровый 65 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.065.025.02 С/П,ст20,2 663.00,Армасети Нск (383) 209-56-40,,Новосибирск,65,Кран шаровый,Металлопрокат
3,Кран шаровый 65 25кгс/см2 (2.5МПа) муфтовый LD КШ.Ц.М.065.025.02 С/П,ст20,2 846.00,Армасети Мск (495) 137-58-03,,Москва,65,Кран шаровый,Металлопрокат
4,Кран шаровый 65 25кгс/см2 (2.5МПа) муфтовый LD КШ.Ц.М.065.025.02 С/П,ст20,2 846.00,Армасети Екб (343) 226-09-76,,Екатеринбург,65,Кран шаровый,Металлопрокат
5,Кран шаровый 65 25кгс/см2 (2.5МПа) муфтовый LD КШ.Ц.М.065.025.02 С/П,ст20,2 846.00,Армасети Нск (383) 209-56-40,,Новосибирск,65,Кран шаровый,Металлопрокат
6,Кран шаровый 65 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.065.025.02,ст20,3 396.00,Армасети Нск (383) 209-56-40,,Новосибирск,65,Кран шаровый,Металлопрокат
7,Кран шаровый 65 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.065.016.02 С/П,ст20,3 700.00,Армасети Мск (495) 137-58-03,,Москва,65,Кран шаровый,Металлопрокат
8,Кран шаровый 65 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.065.016.02 С/П,ст20,3 700.00,Армасети Екб (343) 226-09-76,,Екатеринбург,65,Кран шаровый,Металлопрокат
9,Кран шаровый 65 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.065.016.02 С/П,ст20,3 700.00,Армасети Нск (383) 209-56-40,,Новосибирск,65,Кран шаровый,Металлопрокат
10,Кран шаровый 65 25кгс/см2 (2.5МПа) фланцевый LD КШ.Ц.Ф.065.025.02 С/П,ст20,4 003.00,Армасети Нск (383) 209-56-40,,Новосибирск,65,Кран шаровый,Металлопрокат
11,Кран шаровый 65 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.065.16.02,ст20,5 215.00,Армасети Нск (383) 209-56-40,,Новосибирск,65,Кран шаровый,Металлопрокат
12,Кран шаровый 65 16кгс/см2 (1.6МПа) фланц. ГАЗ LD,ст20,5 625.00,Армасети Екб (343) 226-09-76,,Екатеринбург,65,Кран шаровый,Металлопрокат
13,Кран шаровый 65 16кгс/см2 (1.6МПа) фланц. ГАЗ LD,ст20,5 625.00,Армасети Нск (383) 209-56-40,,Новосибирск,65,Кран шаровый,Металлопрокат
14,Кран шаровый 65 25кгс/см2 (2.5МПа) LD REGULA КШ.Ц.П. 065.025.02 привар,,13 920.50,Армасети Екб (343) 226-09-76,,Екатеринбург,65,Кран шаровый,Металлопрокат
15,Кран шаровый 65 16кгс/см2 (1.6МПа) LD REGULA КШ.Ц.Ф. 065.016.02 фланцевый,,14 795.00,Армасети Екб (343) 226-09-76,,Екатеринбург,65,Кран шаровый,Металлопрокат
16,Кран шаровый 65 (50) 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
17,Кран шаровый 65 (50) 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
18,Кран шаровый 65 (50) 16кгс/см2 (1.6МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
19,Кран шаровый 65 (50) 16кгс/см2 (1.6МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
20,Кран шаровый 65 (50) 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
21,Кран шаровый 65 (50) 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
22,Кран шаровый 65 (50) 25кгс/см2 (2.5МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
23,Кран шаровый 65 (50) 25кгс/см2 (2.5МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
24,Кран шаровый 65 (50) 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
25,Кран шаровый 65 (50) 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
26,Кран шаровый 65 (50) 40кгс/см2 (4МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
27,Кран шаровый 65 (50) 40кгс/см2 (4МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
28,Кран шаровый 65 (50) 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
29,Кран шаровый 65 (50) 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
30,Кран шаровый 65 (50) 63кгс/см2 (6.3МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
31,Кран шаровый 65 (50) 63кгс/см2 (6.3МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
32,Кран шаровый 65 (50) 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
33,Кран шаровый 65 (50) 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
34,Кран шаровый 65 (50) 100кгс/см2 (10МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
35,Кран шаровый 65 (50) 100кгс/см2 (10МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
36,Кран шаровый 65 (50) 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
37,Кран шаровый 65 (50) 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
38,Кран шаровый 65 (50) 160кгс/см2 (16МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
39,Кран шаровый 65 (50) 160кгс/см2 (16МПа) штуцерно-ниппельные 11нж01пш Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
40,Кран шаровый 65 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
41,Кран шаровый 65 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
42,Кран шаровый 65 16кгс/см2 (1.6МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
43,Кран шаровый 65 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
44,Кран шаровый 65 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
45,Кран шаровый 65 25кгс/см2 (2.5МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
46,Кран шаровый 65 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
47,Кран шаровый 65 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
48,Кран шаровый 65 40кгс/см2 (4МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
49,Кран шаровый 65 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
50,Кран шаровый 65 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
51,Кран шаровый 65 63кгс/см2 (6.3МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
52,Кран шаровый 65 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
53,Кран шаровый 65 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
54,Кран шаровый 65 100кгс/см2 (10МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
55,Кран шаровый 65 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
56,Кран шаровый 65 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
57,Кран шаровый 65 160кгс/см2 (16МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,65,Кран шаровый,Металлопрокат
0,Кран шаровый 80 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.080/070.25.02 С/П,ст20,3 647.00,Армасети Мск (495) 137-58-03,,Москва,80,Кран шаровый,Металлопрокат
1,Кран шаровый 80 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.080/070.25.02 С/П,ст20,3 647.00,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
2,Кран шаровый 80 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.080/070.25.02 С/П,ст20,3 647.00,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
3,Кран шаровый 80 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.080.025.02,ст20,4 269.00,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
4,Кран шаровый 80 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.080.025.02,ст20,4 269.00,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
5,Кран шаровый 80 25кгс/см2 (2.5МПа) муфтовый LD КШ.Ц.М.080/070.025.02 С/П,ст20,4 534.00,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
6,Кран шаровый 80 25кгс/см2 (2.5МПа) муфтовый LD КШ.Ц.М.080/070.025.02 С/П,ст20,4 534.00,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
7,Кран шаровый 80 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.080/070.025.03 С/П,09Г2С,4 995.76,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
8,Кран шаровый 80 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.080/070.025.03 С/П,09Г2С,4 995.76,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
9,Кран шаровый 80 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.080/070.16.02 С/П,ст20,5 442.00,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
10,Кран шаровый 80 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.080/070.16.02 С/П,ст20,5 442.00,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
11,Кран шаровый 80 25кгс/см2 (2.5МПа) фланцевый LD КШ.Ц.Ф.080/070.25.02 С/П,ст20,5 655.00,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
12,Кран шаровый 80 16кгс/см2 (1.6МПа) фланц. LD КШ.Ц.Ф.080.16.02,ст20,6 697.00,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
13,Кран шаровый 80 25кгс/см2 (2.5МПа) фланц. LD КШ.Ц.Ф.080.25.02,ст20,7 138.00,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
14,Кран шаровый 80 16кгс/см2 (1.6МПа) фланц. ГАЗ LD,ст20,8 100.00,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
15,Кран шаровый 80 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф 080/070.016.03 С/П,09Г2С,8 177.40,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
16,Кран шаровый 80 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф 080/070.016.03 С/П,09Г2С,8 177.40,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
17,Кран шаровый 80 25кгс/см2 (2.5МПа) привар с рукояткой седло шара-Ф4К20 EPDM,09Г2С,12 849.12,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
18,Кран шаровый 80 16кгс/см2 (1.6МПа) фланцевый Naval,,16 770.70,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
19,Кран шаровый 80 25кгс/см2 (2.5МПа) LD REGULA КШ.Ц.П. 080/070.025.02 привар,,17 270.00,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
20,Кран шаровый 80 16кгс/см2 (1.6МПа) LD REGULA КШ.Ц.Ф. 080/070.016.02 фланцевый,,18 273.20,Армасети Екб (343) 226-09-76,,Екатеринбург,80,Кран шаровый,Металлопрокат
21,Кран шаровый 80 16кгс/см2 (1.6МПа) LD REGULA КШ.Ц.Ф. 080/070.016.02 фланцевый,,18 273.20,Армасети Нск (383) 209-56-40,,Новосибирск,80,Кран шаровый,Металлопрокат
22,Кран шаровый 80 16кгс/см2 (1.6МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
23,Кран шаровый 80 16кгс/см2 (1.6МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
24,Кран шаровый 80 16кгс/см2 (1.6МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
25,Кран шаровый 80 25кгс/см2 (2.5МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
26,Кран шаровый 80 25кгс/см2 (2.5МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
27,Кран шаровый 80 25кгс/см2 (2.5МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
28,Кран шаровый 80 40кгс/см2 (4МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
29,Кран шаровый 80 40кгс/см2 (4МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
30,Кран шаровый 80 40кгс/см2 (4МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
31,Кран шаровый 80 63кгс/см2 (6.3МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
32,Кран шаровый 80 63кгс/см2 (6.3МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
33,Кран шаровый 80 63кгс/см2 (6.3МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
34,Кран шаровый 80 100кгс/см2 (10МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
35,Кран шаровый 80 100кгс/см2 (10МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
36,Кран шаровый 80 100кгс/см2 (10МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
37,Кран шаровый 80 160кгс/см2 (16МПа) фланцевые 11нж01пф Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
38,Кран шаровый 80 160кгс/см2 (16МПа) приварные 11нж01пп Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
39,Кран шаровый 80 160кгс/см2 (16МПа) муфтовые 11нж01пм Россия,,звоните,РусФитинг Мск (926) 630-36-74,,Москва,80,Кран шаровый,Металлопрокат
0,Кран шаровый 100 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.100/080.25.02 С/П,ст20,4 481.00,Армасети Мск (495) 137-58-03,,Москва,100,Кран шаровый,Металлопрокат
1,Кран шаровый 100 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.100/080.25.02 С/П,ст20,4 481.00,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
2,Кран шаровый 100 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.100/080.25.02 С/П,ст20,4 481.00,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
3,Кран шаровый 100 25кгс/см2 (2.5МПа) муфтовый LD КШ.Ц.М.100/080.025.02 С/П,ст20,5 587.00,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
4,Кран шаровый 100 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.100/080.025.03 С/П,09Г2С,6 143.06,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
5,Кран шаровый 100 25кгс/см2 (2.5МПа) привар LD КШ.Ц.П.100/080.025.03 С/П,09Г2С,6 143.06,Армасети Нск (383) 209-56-40,,Новосибирск,100,Кран шаровый,Металлопрокат
6,Кран шаровый 100 16кгс/см2 (1.6МПа) фланцевый LD КШ.Ц.Ф.100/080.16.02 С/П,ст20,6 404.00,Армасети Екб (343) 226-09-76,,Екатеринбург,100,Кран шаровый,Металлопрокат
